date,0
2017-08-14,152.52631
2017-08-15,152.160183
2017-08-16,152.615272
2017-08-17,150.263753
2017-08-18,150.489627
2017-08-21,150.022521
2017-08-22,151.789179
2017-08-23,151.129371
2017-08-24,151.008477
2017-08-25,151.358901
2017-08-28,151.271371
2017-08-29,151.401554
2017-08-30,152.790326
2017-08-31,153.814583
2017-09-01,152.936864
2017-09-05,151.759975
2017-09-06,151.660363
2017-09-07,152.52898
2017-09-08,151.952701
2017-09-11,153.733269
2017-09-12,153.916274
2017-09-13,154.775551
2017-09-14,154.080585
2017-09-15,155.033611
2017-09-18,155.237466
2017-09-19,156.15309
2017-09-20,155.686183
2017-09-21,154.475863
2017-09-22,154.635566
2017-09-25,152.811566
2017-09-26,152.663649
2017-09-27,153.713252
2017-09-28,153.810374
2017-09-29,154.771197
2017-10-02,155.511164
2017-10-03,155.223613
2017-10-04,155.587626
2017-10-05,157.624177
2017-10-06,157.663933
2017-10-09,157.883274
2017-10-10,158.033397
2017-10-11,158.099936
2017-10-12,158.955397
2017-10-13,159.5997
2017-10-16,160.506842
2017-10-17,160.289251
2017-10-18,160.434497
2017-10-19,160.703834
2017-10-20,161.875929
2017-10-23,161.675119
2017-10-24,162.173214
2017-10-25,161.8578
2017-10-26,162.389179
2017-10-27,169.601929
2017-10-30,169.445226
2017-10-31,168.187766
2017-11-01,168.398549
2017-11-02,169.781424
2017-11-03,169.862258
2017-11-06,170.01357
2017-11-07,169.230623
2017-11-09,168.749365
2017-11-10,168.471891
2017-11-13,168.837722
2017-11-14,168.778453
2017-11-15,167.47213
2017-11-16,168.072058
2017-11-17,166.673734
2017-11-20,167.123155
2017-11-21,168.868171
2017-11-22,167.833652
2017-11-24,167.959597
2017-11-27,168.784578
2017-11-28,171.473202
2017-11-29,170.093485
2017-11-30,171.654451
2017-12-01,171.942194
2017-12-04,168.308423
2017-12-05,168.66052
2017-12-06,170.102729
2017-12-07,169.370704
2017-12-08,172.245837
2017-12-11,173.651278
2017-12-12,174.48177
2017-12-13,173.915906
2017-12-14,172.717246
2017-12-15,176.458228
2017-12-18,176.06051
2017-12-19,175.089331
2017-12-20,174.496367
2017-12-21,175.050171
2017-12-22,175.028965
2017-12-26,174.79776
2017-12-27,175.235426
2017-12-28,175.430346
2017-12-29,174.8596
2018-01-02,175.54249
2018-01-03,176.12883
2018-01-04,177.657919
2018-01-05,178.983345
2018-01-08,179.258231
2018-01-09,179.223739
2018-01-10,178.935176
2018-01-11,179.434227
2018-01-12,182.05828
2018-01-16,180.303087
2018-01-17,183.287299
2018-01-18,183.112968
2018-01-19,183.070585
2018-01-22,185.95554
2018-01-23,185.753843
2018-01-24,185.961207
2018-01-25,186.700196
2018-01-26,189.220129
2018-01-29,188.796296
2018-01-30,186.801252
2018-01-31,190.052594
2018-02-01,189.288888
2018-02-02,184.610966
2018-02-05,178.297574
2018-02-06,182.868321
2018-02-07,180.58564
2018-02-08,171.973079
2018-02-09,177.149474
2018-02-12,179.459137
2018-02-13,180.704874
2018-02-14,182.738818
2018-02-15,185.889122
2018-02-16,184.738
2018-02-20,185.477905
2018-02-21,183.659947
2018-02-22,184.081616
2018-02-23,188.134145
2018-02-26,190.641209
2018-02-27,188.22778
2018-02-28,186.55761
2018-03-01,184.650423
2018-03-02,185.080728
2018-03-05,186.654494
2018-03-06,186.177667
2018-03-07,186.592668
2018-03-08,187.580059
2018-03-09,191.668085
2018-03-12,191.761675
2018-03-13,187.994814
2018-03-14,186.62399
2018-03-15,187.099549
2018-03-16,187.819905
2018-03-19,185.073526
2018-03-20,185.36145
2018-03-21,184.187566
2018-03-22,178.748834
2018-03-23,174.03885
2018-03-26,184.449877
2018-03-27,178.133397
